ID	symbol	chromosome	start	stop
ENSG00000175518	UBQLNL	5	569962	570462
ENSG00000185829	ARL17A	20	212099	212599
ENSG00000137218	FRS3	2	865587	866087
ENSG00000132906	CASP9	2	72748	73248
ENSG00000159459	UBR1	14	877892	878392
ENSG00000167333	TRIM68	20	709743	710243
ENSG00000092200	RPGRIP1	2	717545	718045
ENSG00000184939	ZFP90	9	784200	784700
ENSG00000169288	MRPL1	11	834437	834937
ENSG00000143768	LEFTY2	7	426757	427257
ENSG00000135423	GLS2	8	50028	50528
ENSG00000169282	KCNAB1	16	896121	896621
ENSG00000140350	ANP32A	11	28083	28583
ENSG00000042317	SPATA7	7	509598	510098
ENSG00000144857	BOC	15	167753	168253
ENSG00000065665	SEC61A2	12	173362	173862
ENSG00000198205	ZXDA	6	342256	342756
ENSG00000065911	MTHFD2	16	662593	663093
ENSG00000198203	SULT1C2	16	739980	740480
ENSG00000177917	ARL6IP6	5	471302	471802
ENSG00000018408	WWTR1	12	469067	469567
ENSG00000106348	IMPDH1	3	755435	755935
ENSG00000167393	PPP2R3B	11	848035	848535
ENSG00000155130	MARCKS	3	947238	947738
ENSG00000198208	RPS6KL1	14	607928	608428
ENSG00000167395	ZNF646	7	80500	81000
ENSG00000205937	RNPS1	13	917503	918003
ENSG00000139574	NPFF	17	57739	58239
ENSG00000124562	SNRPC	9	700824	701324
ENSG00000124564	SLC17A3	20	652541	653041
ENSG00000171365	CLCN5	8	976572	977072
ENSG00000205930	C21ORF49	22	407732	408232
ENSG00000171368	TPPP	7	803380	803880
ENSG00000262209	PCDHGB3	2	597785	598285
ENSG00000139579	NABP2	15	848989	849489
ENSG00000179172	HNRNPCL1	1	836041	836541
ENSG00000131381	ZFYVE20	13	421416	421916
ENSG00000250510	GPR162	12	493952	494452
ENSG00000135404	CD63	13	101845	102345
ENSG00000135407	AVIL	17	76024	76524
ENSG00000142609	C1ORF222	16	312062	312562
ENSG00000131389	SLC6A6	8	472687	473187
ENSG00000169067	ACTBL2	16	589086	589586
ENSG00000169064	ZBBX	19	684593	685093
ENSG00000136156	ITM2B	19	54069	54569
ENSG00000169062	UPF3A	9	259383	259883
ENSG00000144589	STK11IP	18	179758	180258
ENSG00000204308	ENSG00000204308	14	926874	927374
ENSG00000085788	DDHD2	11	945055	945555
ENSG00000157343	ARMC12	7	524588	525088
ENSG00000176108	CHMP6	9	758816	759316
ENSG00000163631	ALB	1	313335	313835
ENSG00000183153	GJD3	19	517090	517590
ENSG00000168621	GDNF	21	429582	430082
ENSG00000214899	ENSG00000214899	2	206952	207452
ENSG00000163635	ATXN7	22	807610	808110
ENSG00000163634	THOC7	6	136992	137492
ENSG00000183154	RP11-863K10.7	17	179831	180331
ENSG00000163636	PSMD6	15	69720	70220
ENSG00000174059	CD34	13	274014	274514
ENSG00000038274	MAT2B	12	810932	811432
ENSG00000167578	RAB4B	3	448697	449197
ENSG00000158517	NCF1	16	891980	892480
ENSG00000143353	LYPLAL1	2	566542	567042
ENSG00000205683	DPF3	15	872421	872921
ENSG00000203943	SAMD13	4	419856	420356
ENSG00000095485	CWF19L1	6	626686	627186
ENSG00000182983	ZNF662	2	779809	780309
ENSG00000267106	CTD-3116E22.4	1	412465	412965
ENSG00000103723	AP3B2	15	398578	399078
ENSG00000106785	TRIM14	16	597508	598008
ENSG00000055332	EIF2AK2	9	748157	748657
ENSG00000184956	MUC6	3	931873	932373
ENSG00000176454	LPCAT4	19	338009	338509
ENSG00000175868	CALCB	5	838979	839479
ENSG00000121104	FAM117A	18	943617	944117
ENSG00000103353	UBFD1	13	945267	945767
ENSG00000185418	TARSL2	5	864113	864613
ENSG00000095713	CRTAC1	22	598039	598539
ENSG00000036549	ZZZ3	14	290788	291288
ENSG00000150636	CCDC102B	20	911946	912446
ENSG00000103005	USB1	6	953095	953595
ENSG00000177989	ODF3B	8	838075	838575
ENSG00000156050	FAM161B	21	740384	740884
ENSG00000206527	PTPLB	6	612752	613252
ENSG00000095739	BAMBI	10	166425	166925
ENSG00000092108	SCFD1	7	81000	81500
ENSG00000154813	DPH3	17	858383	858883
ENSG00000164877	MICALL2	11	744337	744837
ENSG00000198342	ZNF442	7	887015	887515
ENSG00000105647	PIK3R2	3	302614	303114
ENSG00000105640	RPL18A	11	80231	80731
ENSG00000105642	CTB-52I2.8	9	683711	684211
ENSG00000105643	ARRDC2	8	416470	416970
ENSG00000185960	SHOX	11	931497	931997
ENSG00000070501	POLB	8	712191	712691
ENSG00000150630	VEGFC	18	570343	570843
ENSG00000229117	RPL41	18	504675	505175
ENSG00000185761	ADAMTSL5	20	513433	513933
ENSG00000112357	PEX7	3	902252	902752
ENSG00000152804	HHEX	17	752673	753173
ENSG00000146729	GBAS	8	748321	748821
ENSG00000239779	WBP1	20	972657	973157
ENSG00000008294	SPAG9	17	564944	565444
ENSG00000152778	IFIT5	10	15800	16300
ENSG00000152779	SLC16A12	2	130012	130512
ENSG00000243943	ZNF512	5	979190	979690
ENSG00000116685	KIAA2013	19	674924	675424
ENSG00000178498	DTX3	19	43220	43720
ENSG00000100644	HIF1A	22	772788	773288
ENSG00000151948	GLT1D1	13	222156	222656
ENSG00000133056	PIK3C2B	6	500256	500756
ENSG00000234545	FAM133B	3	383803	384303
ENSG00000138777	PPA2	10	114034	114534
ENSG00000181744	C3ORF58	11	293220	293720
ENSG00000100664	EIF5	2	878184	878684
ENSG00000127863	TNFRSF19	8	142411	142911
ENSG00000142864	SERBP1	20	164496	164996
ENSG00000172183	ISG20	10	233091	233591
ENSG00000162650	ATXN7L2	21	436529	437029
ENSG00000172638	EFEMP2	14	307307	307807
ENSG00000166111	SVOP	11	675279	675779
ENSG00000158717	RNF166	21	581310	581810
ENSG00000182208	MOB2	13	237121	237621
ENSG00000114796	KLHL24	17	614850	615350
ENSG00000114790	ARHGEF26	19	14871	15371
ENSG00000198003	CCDC151	3	21694	22194
ENSG00000122122	SASH3	3	575788	576288
ENSG00000173320	STOX2	13	93489	93989
ENSG00000122126	OCRL	14	468446	468946
ENSG00000173327	MAP3K11	1	556595	557095
ENSG00000186918	ZNF395	11	64288	64788
ENSG00000101966	XIAP	11	614629	615129
ENSG00000102313	ITIH6	14	359675	360175
ENSG00000166260	COX11	11	791104	791604
ENSG00000260456	C16ORF95	2	307897	308397
ENSG00000115226	FNDC4	8	673084	673584
ENSG00000071909	MYO3B	13	624128	624628
ENSG00000115556	PLCD4	4	312397	312897
ENSG00000142156	COL6A1	3	427698	428198
ENSG00000023287	RB1CC1	7	949187	949687
ENSG00000213281	NRAS	20	906191	906691
ENSG00000132196	HSD17B7	4	345452	345952
ENSG00000112796	ENPP5	15	471003	471503
ENSG00000197479	PCDHB11	16	676264	676764
ENSG00000171357	LURAP1	10	560086	560586
ENSG00000141034	GID4	5	658254	658754
ENSG00000185189	NRBP2	4	774364	774864
ENSG00000172986	GXYLT2	14	996139	996639
ENSG00000130558	OLFM1	9	260162	260662
ENSG00000184363	PKP3	8	350341	350841
ENSG00000185823	NPAP1	7	201367	201867
ENSG00000258484	SPESP1	7	385751	386251
ENSG00000255823	MTRNR2L8	21	25759	26259
ENSG00000164035	EMCN	15	16738	17238
ENSG00000108439	PNPO	20	55269	55769
ENSG00000105778	AVL9	19	23102	23602
ENSG00000134146	ATPBD4	2	917713	918213
ENSG00000108342	CSF3	3	752484	752984
ENSG00000130813	C19ORF66	13	834225	834725
ENSG00000108344	PSMD3	20	691355	691855
ENSG00000108433	GOSR2	15	575422	575922
ENSG00000181929	PRKAG1	18	197569	198069
ENSG00000147408	CSGALNACT1	4	76572	77072
ENSG00000145075	CCDC39	11	729011	729511
ENSG00000164031	DNAJB14	3	16930	17430
ENSG00000154114	TBCEL	10	328578	329078
ENSG00000110324	IL10RA	2	911136	911636
ENSG00000163040	CCDC74A	20	425238	425738
ENSG00000168297	PXK	8	344788	345288
ENSG00000141985	SH3GL1	21	143257	143757
ENSG00000164879	CA3	20	680024	680524
ENSG00000133030	MPRIP	5	268159	268659
ENSG00000159640	ACE	19	574670	575170
ENSG00000112242	E2F3	1	634929	635429
ENSG00000144451	SPAG16	10	362892	363392
ENSG00000112245	PTP4A1	15	98196	98696
ENSG00000112246	SIM1	18	113120	113620
ENSG00000159399	HK2	13	830318	830818
ENSG00000122786	CALD1	13	883703	884203
ENSG00000136718	IMP4	6	748093	748593
ENSG00000122783	C7ORF49	6	619742	620242
ENSG00000173852	DPY19L1	7	233839	234339
ENSG00000100567	PSMA3	10	170174	170674
ENSG00000130714	POMT1	9	146183	146683
ENSG00000233493	TMEM238	20	467210	467710
ENSG00000100288	CHKB	11	144986	145486
ENSG00000136710	CCDC115	3	315439	315939
ENSG00000198860	TSEN15	16	570541	571041
ENSG00000173588	CCDC41	21	156798	157298
ENSG00000059378	PARP12	7	709898	710398
ENSG00000129667	RHBDF2	1	587518	588018
ENSG00000101019	UQCC	13	95651	96151
ENSG00000182752	PAPPA	3	279480	279980
ENSG00000165138	ANKS6	22	986325	986825
ENSG00000242689	CNTF	9	952885	953385
ENSG00000221972	C3ORF36	21	49963	50463
ENSG00000059377	TBXAS1	1	268407	268907
ENSG00000030304	MUSK	19	165958	166458
ENSG00000010361	FUZ	13	164323	164823
ENSG00000164849	GPR146	12	474488	474988
ENSG00000182952	HMGN4	22	134146	134646
ENSG00000196275	GTF2IRD2	7	895399	895899
ENSG00000063177	RPL18	2	228437	228937
ENSG00000196277	GRM7	12	548328	548828
ENSG00000183798	EMILIN3	22	219395	219895
ENSG00000164841	TMEM74	7	149258	149758
ENSG00000144635	DYNC1LI1	20	666694	667194
ENSG00000065427	KARS	2	495502	496002
ENSG00000164815	ORC5	8	872809	873309
ENSG00000130958	SLC35D2	18	947316	947816
ENSG00000241685	ARPC1A	9	669770	670270
ENSG00000157999	ANKRD61	11	154766	155266
ENSG00000197584	KCNMB2	4	916786	917286
ENSG00000120063	GNA13	5	190394	190894
ENSG00000197586	ENTPD6	20	402643	403143
ENSG00000186008	RPS4XP21	20	709292	709792
ENSG00000126804	ZBTB1	5	176877	177377
ENSG00000146112	ENSG00000146112	14	134948	135448
ENSG00000100154	TTC28	15	642288	642788
ENSG00000186001	LRCH3	12	773805	774305
ENSG00000122870	BICC1	20	109658	110158
ENSG00000113263	ITK	5	93969	94469
ENSG00000185269	NOTUM	10	742783	743283
ENSG00000182985	CADM1	13	938654	939154
ENSG00000167397	ENSG00000167397	18	570351	570851
ENSG00000185262	UBALD2	12	218847	219347
ENSG00000171174	RBKS	1	221711	222211
ENSG00000185261	KIAA0825	21	812919	813419
ENSG00000168936	TMEM129	9	900553	901053
ENSG00000196189	SEMA4A	10	588095	588595
ENSG00000183631	CXORF64	20	675945	676445
ENSG00000019582	CD74	18	944209	944709
ENSG00000170802	FOXN2	8	27786	28286
ENSG00000196182	STK40	16	962848	963348
ENSG00000244731	C4A	19	875009	875509
ENSG00000225996	AL356356.1	5	846933	847433
ENSG00000170807	LMOD2	16	799199	799699
ENSG00000205106	CTD-2210P24.4	21	838509	839009
ENSG00000166197	NOLC1	16	406593	407093
ENSG00000130713	EXOSC2	2	131603	132103
ENSG00000250305	ENSG00000250305	2	601135	601635
ENSG00000167394	ENSG00000167394	14	133373	133873
ENSG00000187268	FAM9C	17	448036	448536
ENSG00000142544	CTU1	15	456072	456572
ENSG00000116237	ICMT	7	129939	130439
ENSG00000183793	ENSG00000183793	19	838937	839437
ENSG00000026559	KCNG1	18	218645	219145
ENSG00000240972	MIF	19	969272	969772
ENSG00000256223	ENSG00000256223	17	89007	89507
ENSG00000256222	MTRNR2L3	2	504292	504792
ENSG00000225607	ENSG00000225607	22	254498	254998
ENSG00000113048	MRPS27	13	634622	635122
ENSG00000079134	THOC1	13	970085	970585
ENSG00000198131	ZNF544	21	686145	686645
ENSG00000197191	C9ORF169	12	200260	200760
ENSG00000117013	KCNQ4	19	842085	842585
ENSG00000256229	ZNF486	14	775673	776173
ENSG00000123131	PRDX4	10	837241	837741
ENSG00000117543	DPH5	12	791399	791899
ENSG00000140299	BNIP2	22	611933	612433
ENSG00000006015	C19ORF60	16	950411	950911
ENSG00000123562	MORF4L2	19	960547	961047
ENSG00000130956	HABP4	16	345559	346059
ENSG00000177679	SRRM3	16	260817	261317
ENSG00000068400	GRIPAP1	12	507769	508269
ENSG00000224982	TMEM233	17	89462	89962
ENSG00000175048	ZDHHC14	2	269059	269559
ENSG00000213015	ZNF580	8	803374	803874
ENSG00000157110	RBPMS	13	406949	407449
ENSG00000261221	ZNF865	2	71454	71954
ENSG00000188848	BEND4	4	327850	328350
ENSG00000158163	DZIP1L	18	147353	147853
ENSG00000140367	UBE2Q2	1	140331	140831
ENSG00000164266	SPINK1	8	124675	125175
ENSG00000095906	NUBP2	19	158003	158503
ENSG00000164867	NOS3	11	311180	311680
ENSG00000018189	RUFY3	17	794274	794774
ENSG00000150048	CLEC1A	1	671624	672124
ENSG00000104228	TRIM35	2	448196	448696
ENSG00000007944	MYLIP	14	338689	339189
ENSG00000124613	ZNF391	12	68230	68730
ENSG00000197056	ZMYM1	22	618394	618894
ENSG00000150045	KLRF1	16	571643	572143
ENSG00000197054	ENSG00000197054	9	617037	617537
ENSG00000100767	PAPLN	9	662226	662726
ENSG00000104221	BRF2	3	530780	531280
ENSG00000155561	NUP205	22	958283	958783
ENSG00000197050	ZNF420	13	634744	635244
ENSG00000120251	GRIA2	13	497362	497862
ENSG00000103415	HMOX2	19	697858	698358
ENSG00000120314	WDR55	5	167729	168229
ENSG00000107758	PPP3CB	11	930609	931109
ENSG00000122674	CCZ1	8	570920	571420
ENSG00000180116	C12ORF40	10	822862	823362
ENSG00000173692	PSMD1	17	911695	912195
ENSG00000013275	PSMC4	18	375804	376304
ENSG00000176986	SEC24C	19	427310	427810
ENSG00000227782	AC002553.1	7	154366	154866
ENSG00000175040	CHST2	18	20870	21370
ENSG00000224186	CTC-203F4.1	11	51569	52069
ENSG00000253767	PCDHGA8	1	500099	500599
ENSG00000187726	DNAJB13	10	264670	265170
ENSG00000174038	C9ORF131	14	619978	620478
ENSG00000137288	MNF1	9	762765	763265
ENSG00000170776	AKAP13	5	453458	453958
ENSG00000104723	TUSC3	14	422098	422598
ENSG00000204165	CXORF65	16	460537	461037
ENSG00000056277	ZNF280C	3	30426	30926
ENSG00000156261	CCT8	12	563320	563820
ENSG00000203685	C1ORF95	15	764495	764995
ENSG00000079616	KIF22	4	409561	410061
ENSG00000198053	SIRPA	11	817943	818443
ENSG00000110799	VWF	19	88478	88978
ENSG00000178163	ZNF518B	3	893640	894140
ENSG00000156269	NAA11	17	568534	569034
ENSG00000143127	ITGA10	8	134511	135011
ENSG00000198055	GRK6	15	357178	357678
ENSG00000182584	ACTL10	22	792680	793180
ENSG00000182580	EPHB3	22	173916	174416
ENSG00000182853	VMO1	2	229240	229740
ENSG00000162591	MEGF6	13	868293	868793
ENSG00000175182	FAM131A	7	731848	732348
ENSG00000165591	FAAH2	17	505228	505728
ENSG00000182858	ALG12	8	49158	49658
ENSG00000096696	DSP	9	34012	34512
ENSG00000189334	S100A14	20	195978	196478
ENSG00000197635	DPP4	12	878516	879016
ENSG00000205835	GMNC	11	995580	996080
ENSG00000132321	IQCA1	14	955469	955969
ENSG00000016490	CLCA1	16	529622	530122
ENSG00000123200	ZC3H13	8	994557	995057
ENSG00000169499	PLEKHA2	1	127790	128290
ENSG00000176182	MYPOP	4	593525	594025
ENSG00000169495	HTRA4	7	940764	941264
ENSG00000140830	TXNL4B	1	709633	710133
ENSG00000060558	GNA15	9	403083	403583
ENSG00000169490	TM2D2	14	313161	313661
ENSG00000243710	WDR65	6	281174	281674
ENSG00000204439	ENSG00000204439	19	718712	719212
ENSG00000204438	ENSG00000204438	13	869192	869692
ENSG00000083067	TRPM3	18	10037	10537
ENSG00000243716	ENSG00000243716	21	853581	854081
ENSG00000204435	ENSG00000204435	3	605779	606279
ENSG00000174125	TLR1	14	744027	744527
ENSG00000110536	PTPMT1	6	833720	834220
ENSG00000163864	NMNAT3	6	584652	585152
ENSG00000117335	CD46	17	448101	448601
ENSG00000135213	POM121C	8	358557	359057
ENSG00000198535	C2CD4A	7	529763	530263
ENSG00000189369	GSPT2	21	924110	924610
ENSG00000167768	KRT1	14	427679	428179
ENSG00000241644	INMT	6	810240	810740
ENSG00000168010	ATG16L2	15	955362	955862
ENSG00000189362	TMEM194B	10	531597	532097
ENSG00000196526	AFAP1	13	727865	728365
ENSG00000189366	ALG1L	9	726951	727451
ENSG00000168016	TRANK1	14	536286	536786
ENSG00000181036	FCRL6	21	598705	599205
ENSG00000028528	SNX1	12	826801	827301
ENSG00000116213	WRAP73	12	341594	342094
ENSG00000186020	ZNF529	7	600092	600592
ENSG00000082196	C1QTNF3	5	242390	242890
ENSG00000181291	TMEM132E	22	377898	378398
ENSG00000114541	FRMD4B	3	283689	284189
ENSG00000088298	EDEM2	19	805127	805627
ENSG00000114544	SLC41A3	10	155875	156375
ENSG00000249471	ZNF324B	2	62133	62633
ENSG00000114098	ARMC8	6	641770	642270
ENSG00000169727	GPS1	11	48218	48718
ENSG00000168234	TTC39C	13	38410	38910
ENSG00000158578	ALAS2	17	915750	916250
ENSG00000168116	KIAA1586	1	868870	869370
ENSG00000173702	MUC13	12	539076	539576
ENSG00000091073	DTX2	5	959662	960162
ENSG00000169271	HSPB3	11	206681	207181
ENSG00000184182	UBE2F	15	547674	548174
ENSG00000074219	TEAD2	9	567669	568169
ENSG00000114670	NEK11	14	450259	450759
ENSG00000175728	C11ORF44	14	689905	690405
ENSG00000143374	TARS2	12	413302	413802
ENSG00000163950	SLBP	10	263872	264372
ENSG00000169429	IL8	8	673728	674228
ENSG00000160613	PCSK7	10	773386	773886
ENSG00000113658	SMAD5	22	708188	708688
ENSG00000262576	PCDHGA4	7	582662	583162
ENSG00000167601	AXL	14	231918	232418
ENSG00000131773	KHDRBS3	4	761908	762408
ENSG00000135093	USP30	12	328675	329175
ENSG00000135097	MSI1	1	245779	246279
ENSG00000135094	SDS	12	42325	42825
ENSG00000085721	RRN3	22	775540	776040
ENSG00000171495	MROH2B	12	883896	884396
ENSG00000109625	CPZ	21	976457	976957
ENSG00000136270	TBRG4	10	451152	451652
ENSG00000185028	LRRC14B	17	234019	234519
ENSG00000267060	PTGES3L	7	776669	777169
ENSG00000184634	MED12	2	947415	947915
ENSG00000136279	DBNL	20	718711	719211
ENSG00000226124	AC073043.2	2	943214	943714
ENSG00000145244	CORIN	16	780836	781336
ENSG00000177764	ZCCHC3	13	597574	598074
ENSG00000184635	ZNF93	13	392850	393350
ENSG00000145241	CENPC1	8	415429	415929
ENSG00000145242	EPHA5	19	310713	311213
ENSG00000198554	WDHD1	3	290823	291323
ENSG00000167186	COQ7	15	707877	708377
ENSG00000167182	SP2	11	644723	645223
ENSG00000188010	MORN2	12	939360	939860
ENSG00000148935	GAS2	8	640884	641384
ENSG00000141401	IMPA2	17	507873	508373
ENSG00000141404	GNAL	7	756110	756610
ENSG00000205744	DENND1C	14	13479	13979
ENSG00000187987	ZSCAN23	5	688825	689325
ENSG00000187630	DHRS4L2	21	584267	584767
ENSG00000139746	RBM26	4	293078	293578
ENSG00000265681	RPL17	10	513880	514380
ENSG00000187634	SAMD11	15	558130	558630
ENSG00000162714	ZNF496	4	460664	461164
ENSG00000062725	APPBP2	22	400361	400861
ENSG00000147113	CXORF36	2	445002	445502
ENSG00000131591	C1ORF159	14	659529	660029
ENSG00000170962	PDGFD	22	868129	868629
ENSG00000135898	GPR55	7	72457	72957
ENSG00000135899	SP110	7	972885	973385
ENSG00000162869	PPP1R21	22	503080	503580
ENSG00000147119	CHST7	19	456691	457191
ENSG00000165724	ZMYND19	7	273201	273701
ENSG00000136011	STAB2	17	905154	905654
ENSG00000162572	SCNN1D	13	556290	556790
ENSG00000146576	C7ORF26	10	922679	923179
ENSG00000011347	SYT7	16	363600	364100
ENSG00000146574	CCZ1B	20	760264	760764
ENSG00000186106	ANKRD46	4	424349	424849
ENSG00000115947	ORC4	17	549103	549603
ENSG00000205740	AL359878.1	22	972190	972690
ENSG00000115942	ORC2	10	121201	121701
ENSG00000171858	RPS21	9	679808	680308
ENSG00000169871	TRIM56	6	219080	219580
ENSG00000167986	DDB1	22	770523	771023
ENSG00000167985	SDHAF2	9	625384	625884
ENSG00000167984	NLRC3	11	286237	286737
ENSG00000153347	FAM81B	19	857652	858152
ENSG00000169876	MUC17	5	992216	992716
ENSG00000084734	GCKR	5	550711	551211
ENSG00000154429	CCSAP	15	963204	963704
ENSG00000084731	KIF3C	4	449356	449856
ENSG00000196312	HIATL2	18	966944	967444
ENSG00000187187	ZNF546	10	779474	779974
ENSG00000127324	TSPAN8	5	279725	280225
ENSG00000038427	VCAN	5	194143	194643
ENSG00000127452	FBXL12	18	292900	293400
ENSG00000110871	COQ5	15	694288	694788
ENSG00000187189	TSPYL4	12	264114	264614
ENSG00000127329	PTPRB	4	836254	836754
ENSG00000267710	AC006116.20	5	738023	738523
ENSG00000118849	RARRES1	17	530020	530520
ENSG00000188186	LAMTOR4	11	672574	673074
ENSG00000074416	MGLL	16	896475	896975
ENSG00000099869	IGF2-AS	6	116972	117472
ENSG00000263155	MYZAP	11	604674	605174
ENSG00000154640	BTG3	11	893923	894423
ENSG00000154258	ABCA9	9	937542	938042
ENSG00000142549	IGLON5	3	496534	497034
ENSG00000080293	SCTR	16	583112	583612
ENSG00000189298	ZKSCAN3	3	474831	475331
ENSG00000077147	TM9SF3	11	505199	505699
ENSG00000243989	ACY1	17	940788	941288
ENSG00000185513	L3MBTL1	16	978707	979207
ENSG00000090975	PITPNM2	9	90243	90743
ENSG00000169604	ANTXR1	12	981832	982332
ENSG00000115053	NCL	13	851619	852119
ENSG00000196116	TDRD7	18	305375	305875
ENSG00000143344	RGL1	5	242680	243180
ENSG00000138363	ATIC	19	595611	596111
ENSG00000185324	CDK10	16	153557	154057
ENSG00000135678	CPM	6	851562	852062
ENSG00000061938	TNK2	2	721134	721634
ENSG00000138193	PLCE1	14	127020	127520
ENSG00000123737	EXOSC9	16	784571	785071
ENSG00000205531	NAP1L4	15	890323	890823
ENSG00000166133	RPUSD2	8	673692	674192
ENSG00000148248	SURF4	22	532016	532516
ENSG00000144591	GMPPA	14	308708	309208
ENSG00000008283	CYB561	22	975778	976278
ENSG00000144597	EAF1	9	462559	463059
ENSG00000166589	CDH16	22	962942	963442
ENSG00000267673	FDX1L	2	790547	791047
ENSG00000188984	AADACL3	6	769496	769996
ENSG00000188986	NELFB	14	999980	1000480
ENSG00000188987	HIST1H4D	11	290954	291454
ENSG00000225830	ERCC6	2	703909	704409
ENSG00000143226	FCGR2A	18	786457	786957
ENSG00000166582	CENPV	16	655818	656318
ENSG00000162494	LRRC38	21	687040	687540
ENSG00000157734	SNX22	11	513977	514477
ENSG00000048540	LMO3	6	807466	807966
ENSG00000157087	ATP2B2	10	929058	929558
ENSG00000173432	SAA1	3	827418	827918
ENSG00000158258	CLSTN2	15	200674	201174
ENSG00000203797	DDO	22	739012	739512
ENSG00000188846	RPL14	8	396063	396563
ENSG00000101958	GLRA2	9	575677	576177
ENSG00000101489	CELF4	21	55224	55724
ENSG00000164985	PSIP1	2	929503	930003
ENSG00000198879	SFMBT2	18	850880	851380
ENSG00000092094	OSGEP	14	44355	44855
ENSG00000133997	MED6	9	885920	886420
ENSG00000198874	TYW1	11	513612	514112
ENSG00000170296	GABARAP	18	172101	172601
ENSG00000144034	TPRKB	7	400866	401366
ENSG00000198870	C9ORF96	21	929145	929645
ENSG00000198873	GRK5	1	897752	898252
ENSG00000164989	CCDC171	17	644886	645386
ENSG00000175054	ATR	16	401806	402306
ENSG00000159251	ACTC1	6	983260	983760
ENSG00000159256	MORC3	14	860700	861200
ENSG00000173157	ADAMTS20	12	752360	752860
ENSG00000130943	PKDREJ	14	664003	664503
ENSG00000100578	KIAA0586	4	783836	784336
ENSG00000159259	CHAF1B	7	363194	363694
ENSG00000106003	LFNG	10	737565	738065
ENSG00000186766	FOXI2	21	292960	293460
ENSG00000186767	SPIN4	7	235274	235774
ENSG00000232769	ENSG00000232769	19	695010	695510
ENSG00000186765	FSCN2	4	287170	287670
ENSG00000157557	ETS2	6	455746	456246
ENSG00000157554	ERG	12	850605	851105
ENSG00000129474	AJUBA	20	468565	469065
ENSG00000186469	GNG2	7	235067	235567
ENSG00000067533	RRP15	4	586082	586582
ENSG00000174446	SNAPC5	6	526014	526514
ENSG00000170160	CCDC144A	8	146895	147395
ENSG00000203791	METTL10	15	743943	744443
ENSG00000162976	PQLC3	6	559083	559583
ENSG00000174442	ZWILCH	1	944892	945392
ENSG00000196511	TPK1	9	156356	156856
ENSG00000164188	RANBP3L	18	898349	898849
ENSG00000170166	HOXD4	8	570700	571200
ENSG00000102218	RP2	16	590150	590650
ENSG00000164187	LMBRD2	1	302556	303056
ENSG00000130234	ACE2	12	199443	199943
ENSG00000164182	NDUFAF2	19	240492	240992
ENSG00000164181	ELOVL7	15	750006	750506
